20000080,0,2019-01-10,16:22:44.621,2019-01-10,16:31:03.621
20000081,0,2019-01-10,16:39:24.621,2019-01-10,16:47:43.621
20000082,0,2019-01-10,16:56:04.621,2019-01-10,17:04:25.961
20000083,0,2019-01-10,17:12:46.960,2019-01-10,17:21:05.960
20000084,0,2019-01-10,17:29:26.960,2019-01-10,17:37:45.960
20000085,0,2019-01-10,17:46:06.960,2019-01-10,17:54:20.960
20000086,0,2019-01-10,17:54:21.960,2019-01-10,17:54:25.960
20000087,0,2019-01-10,18:10:47.960,2019-01-10,18:11:05.960
20000088,0,2019-01-10,18:36:06.960,2019-01-10,18:44:25.960
20000089,0,2019-01-10,18:52:46.960,2019-01-10,19:01:05.960
20000090,0,2019-01-10,19:09:26.960,2019-01-10,19:17:45.960
20000091,0,2019-01-10,19:26:06.960,2019-01-10,19:58:52.960
20000092,0,2019-01-10,19:58:53.960,2019-01-10,19:59:25.960
20000093,3,2019-01-14,15:58:43.649,2019-01-14,15:58:50.649
20000093,4,2019-01-14,15:58:51.650,2019-01-14,15:58:53.649
20000093,5,2019-01-14,15:58:54.649,2019-01-14,15:58:56.649
20000093,6,2019-01-14,15:58:57.649,2019-01-14,15:58:59.649
20000093,7,2019-01-14,15:59:00.649,2019-01-14,15:59:54.649
20000093,8,2019-01-14,15:59:55.650,2019-01-14,15:59:57.649
20000093,9,2019-01-14,15:59:58.649,2019-01-14,16:00:00.649
20000093,10,2019-01-14,16:00:01.649,2019-01-14,16:00:52.649
20000093,11,2019-01-14,16:00:53.649,2019-01-14,16:25:13.650
20000094,0,2019-01-15,15:04:56.666,2019-01-15,15:20:48.940
20000095,0,2019-01-15,15:20:49.940,2019-01-15,15:21:35.934
20000096,2,2019-01-15,15:29:56.877,2019-01-15,15:50:57.021
20000096,3,2019-01-15,15:50:58.021,2019-01-15,15:51:09.019
20000097,1,2019-01-15,15:51:10.019,2019-01-15,15:51:12.019
20000097,2,2019-01-15,15:51:13.019,2019-01-15,15:51:15.019
20000097,3,2019-01-15,15:51:16.019,2019-01-15,15:51:18.018
20000097,4,2019-01-15,15:51:19.018,2019-01-15,15:52:13.013
20000097,5,2019-01-15,15:52:14.012,2019-01-15,15:52:16.012
